movieId,title,genres,year,overview,popularity
213585,The Way Back (2020),Drama,2020.0,"A former basketball all-star, who has lost his wife and family foundation in a struggle with addiction, attempts to regain his soul and salvation by becoming the coach of a disparate ethnically mixed high school basketball team at his alma mater.",1.9761
213602,The Trip to Greece (2020),Comedy|Drama,2020.0,Steve Coogan and Rob Brydon continue their travelogue series with a visit to Greece.,0.7521
213604,The Night House (2020),Horror|Thriller,2020.0,"Reeling from the unexpected death of her husband, Beth is left alone in the lakeside home he built for her. Soon she begins to uncover her recently deceased husband's disturbing secrets.",2.1468
213666,Sea Fever (2020),Horror|Sci-Fi|Thriller,2020.0,The crew of a West of Ireland trawler—marooned at sea—struggle for their lives against a growing parasite in their water supply.,1.6681
213668,Taylor Tomlinson: Quarter-Life Crisis (2020),Comedy,2020.0,"Comedian Taylor Tomlinson is halfway through her 20s — and she's over it. From dating losers to a failed engagement, she takes aim at her life choices.",0.3799
213702,10 Things We Should Do Before We Break Up (2020),Comedy|Romance,2020.0,"Sparks fly when self-sufficient single mother Abigail meets magnetic perennial bachelor Ben. On their first date, they collaborate -- in jest -- on the ultimate list: 10 things to do together before they break up. But when fate intervenes, they soon embark on the most challenging journey of all -- building a family together, and the chance to trade their cynicism for hope.",1.0504
213708,Waiting for Anya (2020),Drama|War,2020.0,"During the harrows of WWII, Jo, a young shepherd along with the help of the widow Horcada, helps to smuggle Jewish children across the border from southern France into Spain.",1.6263
213710,Alien Outbreak (2020),Horror|Sci-Fi,2020.0,"In a small rural community, local police officers Zoe and Patrick begin their shift as normal but soon, strange events unfold. Residents begin behaving erratically, and suicidal panic spreads amongst the township they are trying to protect. Zoe and Patrick realise alien machines are taking hold, cutting their small group of survivors off from the outside world. Can the determined humans band together to save their community, and all mankind, from extinction?",0.4657
213712,Cupid (2020),Horror,2020.0,"After being embarrassed by the mean girls at school, Faye, a practicing witch, summons the evil Cupid to take revenge on all those who wronged her. On Valentine’s Day, Cupid does in fact rise and will stop at nothing until the walls are covered in blood. The students must figure out a way to stop Cupid and undo the spell before their hearts get broken… literally.",0.2626
213844,Crawlers (2020),Horror|Thriller,2020.0,On Saint Patrick's day—a night of wild parties and drunken revelry—three unlikely friends band together to save a college town from a vicious horde of body-snatching aliens.,0.4614
213892,The Hunt (2020),Action|Horror|Thriller,2020.0,"Twelve strangers wake up in a clearing. They don't know where they are—or how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted turns the tables on her pursuers.",9.0993
213898,Never Rarely Sometimes Always (2020),Drama,2020.0,A pair of teenage girls in rural Pennsylvania travel to New York City to seek out medical help after an unintended pregnancy.,0.9958
213900,Big Time Adolescence (2020),Comedy,2020.0,"A seemingly bright and mostly innocent 16-year-old named Mo attempts to navigate high school under the guidance of his best friend Zeke, an unmotivated-yet-charismatic college dropout. Although Zeke genuinely cares about Mo, things start to go awry as he teaches Mo nontraditional life lessons in drug dealing, partying, and dating. Meanwhile, Mo’s well-meaning dad tries to step in and take back the reins of his son’s upbringing.",1.3429
213902,Tuscaloosa (2020),Drama,2020.0,"Twenty-two and on the verge of entering high society, college graduate Billy Mitchell finds his plans changing when he falls in love with an inmate with multiple personalities at his father's mental institution.",0.4567
213904,Life After Death (2020),Comedy|Drama,2020.0,"Nisse’s wife Leila has just died but he feels he’s done enough mourning. Friends and family are overrun by Nisse who just wants the funeral to be over and done with. No fuss and no mourning here! Nisse demands to be left alone. So, there he is, with the only thing remaining – the sorrow. Nisse grows to understand that even a deep loss is no excuse to eliminate everyone and everything.",0.1736
213910,Miss Fisher & the Crypt of Tears (2020),Action|Adventure|Drama|Mystery,2020.0,"After freeing a young Bedouin girl from her unjust imprisonment in Jerusalem, an Australian adventuress, together with her devoted police detective friend, begins to unravel a decade-old mystery concerning priceless emeralds, an ancient curse and the disappearance of the girl's mother and massacre of her tribe.",1.0452
213914,Greyhound (2020),War,2020.0,"A first-time captain leads a convoy of allied ships carrying thousands of soldiers across the treacherous waters of the ""Black Pit"" to the front lines of WWII. With no air cover protection for 5 days, the captain and his convoy must battle the surrounding enemy Nazi U-boats in order to give the allies a chance to win the war.",8.5453
213976,Lost Girls (2020),Drama|Mystery|Thriller,2020.0,"When Mari Gilbert's daughter disappears, police inaction drives her own investigation into the gated Long Island community where Shannan was last seen. Her search brings attention to over a dozen murdered prostitutes.",1.1039
213990,I Still Believe (2020),Drama,2020.0,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope.,2.1323
213992,The Coma (2020),Action|Fantasy|Romance,2020.0,"Get to know the story of Quanah Parker, a Native American warrior and leader, and the last chief of the Comanche tribe.",0.0261
213994,De Gaulle (2020),Drama,2020.0,"Paris, June 1940. The de Gaulle couple is confronted with the military and political collapse of France. Charles de Gaulle joins London while Yvonne, his wife, finds herself with her three children on the road of the exodus.",0.9563
214034,Arab Blues (2020),Comedy|Drama,2020.0,"Selma, a psychoanalyst, deals with a cast of colorful new patients after returning home to Tunisia to open a practice.",0.7138
214036,"Infernal Khorugv, or Cossack Christmas (2020)",Adventure|Children|Comedy|Fantasy,2020.0,"This fairy tale tells about famous Ukrainian warriors Cossacks, about Paradise and hell, Christmas and evil forces.  The Devil makes an agreement with St. Peter. If he can capture the best Cossack warrior and hold him until Christmas night, he will be able to wipe all the Cossacks off the map. The script for the movie is based on Sashko Lirnyk's story ""About an old Cossack, a Christmas devil, four horns and a Cossacks"".",0.2224
214050,Saint Frances (2020),Comedy|Drama,2020.0,"At the start of the summer, Bridget has an abortion just as she lands a much-needed job in affluent Evanston, Illinois — nannying a six-year old.",0.6893
214064,Miami Bici (2020),Comedy,2020.0,"Miami Bici is the story of Ion and Ilie, two young people from a small dark city in Romania who go to Miami in the middle of winter, to live both the ""American Dream"" and the Romanian dream of ""getting rich quick"". Once there, they find themselves in the middle of the Machiavellian plan of Mișu, a Romanian of the lowest species, established in Florida.",0.5949
214070,Marc Maron: End Times Fun (2020),Comedy,2020.0,"Marc Maron wades through a swamp of vitamin hustlers, evangelicals and grown male nerd children, culminating in a gleefully filthy end-times fantasy.",0.2252
